timestamp,raw_data
2025-05-28 16:16:59.584,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:16:59.652,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:16:59.751,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:16:59.802,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:16:59.889,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:16:59.947,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:00.039,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:00.087,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:00.168,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:00.228,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:00.406,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:01.516,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:01.577,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:01.657,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:02.192,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:02.194,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:02.357,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:02.632,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:02.700,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:03.223,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:03.394,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:03.758,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:04.264,06,00,20,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:04.403,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:04.988,06,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:05.020,06,00,30,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:05.063,06,00,70,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:05.198,06,00,F0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:05.599,06,00,E0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:05.617,06,00,C0,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:05.637,06,00,80,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:05.652,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:05.932,06,00,00,01,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:06.064,06,00,00,03,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:06.108,06,00,00,07,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:06.222,06,00,00,0F,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:06.526,06,00,00,0E,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:06.529,06,00,00,0C,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:06.540,06,00,00,08,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:06.554,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:06.892,06,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.021,06,00,00,30,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.044,06,00,00,70,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.162,06,00,00,F0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.412,06,00,00,E0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.424,06,00,00,C0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.430,06,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.447,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.702,06,00,00,00,01,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.821,06,00,00,00,03,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.837,06,00,00,00,07,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:07.969,06,00,00,00,0F,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.406,06,00,00,00,0E,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.410,06,00,00,00,0C,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.412,06,00,00,00,08,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.414,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.708,06,00,00,20,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.715,06,00,00,60,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.726,06,00,00,20,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.767,06,00,00,60,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.825,06,00,00,E0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.841,06,00,00,60,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.854,06,00,00,E0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.888,06,00,00,C0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.891,06,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:08.952,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.011,06,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.036,06,00,00,30,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.067,06,00,00,20,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.068,06,00,00,60,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.092,06,00,00,E0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.110,06,00,00,C0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.134,06,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.188,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.224,06,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.261,06,00,00,30,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.296,06,00,00,20,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.299,06,00,00,60,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.314,06,00,00,E0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.333,06,00,00,C0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.345,06,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.390,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.430,06,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.488,06,00,00,30,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.495,06,00,00,20,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.502,06,00,00,A0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.508,06,00,00,E0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.536,06,00,00,C0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.538,06,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.580,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.633,06,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.661,06,00,00,30,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.676,06,00,00,70,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.687,06,00,00,60,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.690,06,00,00,E0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.698,06,00,00,C0,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.706,06,00,00,80,00,00,00,00,00,00,00,00,00,00,00,00
2025-05-28 16:17:09.727,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
